DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1984-Q2,403215,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1984-Q3,402266,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1984-Q4,401299,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1985-Q1,400425,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1985-Q2,399355,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1985-Q3,399870,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1985-Q4,400562,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1986-Q1,401100,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1986-Q2,401640,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1986-Q3,403031,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1986-Q4,404519,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1987-Q1,405996,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1987-Q2,407454,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1987-Q3,409406,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1987-Q4,411177,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1988-Q1,413068,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1988-Q2,414679,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1988-Q3,416669,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1988-Q4,418192,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1989-Q1,419255,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1989-Q2,419749,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1989-Q3,420832,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1989-Q4,421889,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1990-Q1,422884,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1990-Q2,423889,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1990-Q3,424376,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1990-Q4,424576,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1991-Q1,425284,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1991-Q2,425563,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1991-Q3,426500,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1991-Q4,427020,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1992-Q1,427456,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1992-Q2,427776,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1992-Q3,427977,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1992-Q4,427824,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1993-Q1,427563,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1993-Q2,427175,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1993-Q3,427688,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1993-Q4,427887,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1994-Q1,428097,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1994-Q2,428155,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1994-Q3,429274,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1994-Q4,429804,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1995-Q1,430454,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1995-Q2,431569,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1995-Q3,432920,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1995-Q4,434377,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1996-Q1,435186,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1996-Q2,436371,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1996-Q3,437835,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1996-Q4,439062,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1997-Q1,440239,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1997-Q2,441188,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1997-Q3,442144,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1997-Q4,443093,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1998-Q1,444435,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1998-Q2,445535,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1998-Q3,446407,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1998-Q4,447153,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1999-Q1,448281,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1999-Q2,449022,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1999-Q3,449374,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,1999-Q4,449806,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2000-Q1,450224,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2000-Q2,450731,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2000-Q3,450756,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2000-Q4,450825,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2001-Q1,450998,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2001-Q2,451076,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2001-Q3,450462,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2001-Q4,449588,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2002-Q1,448838,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2002-Q2,447843,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2002-Q3,446585,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2002-Q4,445236,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2003-Q1,444236,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2003-Q2,443120,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2003-Q3,442214,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2003-Q4,441301,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2004-Q1,440440,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2004-Q2,439663,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2004-Q3,438964,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2004-Q4,438411,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2005-Q1,437850,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2005-Q2,437467,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2005-Q3,437192,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2005-Q4,436866,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2006-Q1,436820,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2006-Q2,436668,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2006-Q3,436599,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2006-Q4,435879,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2007-Q1,435851,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2007-Q2,435344,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2007-Q3,435387,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2007-Q4,435454,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2008-Q1,435974,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2008-Q2,436096,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2008-Q3,436496,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2008-Q4,436883,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2009-Q1,437464,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2009-Q2,437887,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2009-Q3,438524,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2009-Q4,439312,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2010-Q1,440318,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2010-Q2,441071,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2010-Q3,442834,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2010-Q4,444450,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2011-Q1,446443,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2011-Q2,447973,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2011-Q3,449641,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2011-Q4,451581,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2012-Q1,453612,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2012-Q2,455693,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2012-Q3,457830,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2012-Q4,460224,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2013-Q1,462901,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2013-Q2,465436,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2013-Q3,468241,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2013-Q4,471056,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2014-Q1,474086,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2014-Q2,476943,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2014-Q3,479856,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2014-Q4,482863,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2015-Q1,486119,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2015-Q2,489154,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2015-Q3,491365,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2015-Q4,493471,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2016-Q1,495957,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2016-Q2,498455,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2016-Q3,500118,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2016-Q4,501644,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2017-Q1,503254,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2017-Q2,504374,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2017-Q3,505168,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2017-Q4,505827,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2018-Q1,506814,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2018-Q2,507569,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2018-Q3,508207,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2018-Q4,508525,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2019-Q1,509101,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2019-Q2,509351,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2019-Q3,509308,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2019-Q4,509016,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2020-Q1,509119,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2020-Q2,508027,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2020-Q3,507204,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2020-Q4,507231,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2021-Q1,506802,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2021-Q2,506482,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2021-Q3,504657,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,1: New South Wales,Q: Quarterly,2021-Q4,503394,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,1: New South Wales,Q: Quarterly,1981-Q4,428942,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,1: New South Wales,Q: Quarterly,1982-Q1,430554,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,1: New South Wales,Q: Quarterly,1982-Q2,432244,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,1: New South Wales,Q: Quarterly,1982-Q3,433864,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,1: New South Wales,Q: Quarterly,1982-Q4,434980,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,1: New South Wales,Q: Quarterly,1983-Q1,436052,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,1: New South Wales,Q: Quarterly,1983-Q2,436545,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,1: New South Wales,Q: Quarterly,1983-Q3,437803,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,1: New South Wales,Q: Quarterly,1983-Q4,439177,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,1: New South Wales,Q: Quarterly,1984-Q1,440598,PSNS: Persons,,
